Value,Day sin,Day cos,Year sin,Year cos
40658.225,-0.7071067811962749,0.7071067811768201,0.8721938940703947,-0.4891603123172618
38637.13,-0.500000000003882,0.8660254037821974,0.871843048551835,-0.48978535981779053
37307.25,-0.25881904511194864,0.9659258262865421,0.871491755100408,-0.4904101556778881
37171.0025,-4.864063034848544e-13,1.0,0.8711400138966,-0.4910346995765487
37593.7925,0.2588190450969529,0.9659258262905602,0.8707878251211276,-0.49165899119289624
39629.82,0.49999999999043726,0.8660254037899597,0.8704351889549373,-0.49228303020618397
43564.78,0.7071067811852974,0.7071067811877978,0.8700821055792053,-0.492906816295795
52249.5325,0.8660254037809156,0.500000000006102,0.8697285751753379,-0.49353034914124255
57739.22,0.9659258262858786,0.25881904511442466,0.8693745979249706,-0.49415362842216964
60571.0425,1.0,3.049750455079373e-12,0.869020174009969,-0.49477665381834984
61237.95,0.9659258262912236,-0.2588190450944769,0.8686653036123997,-0.4953994250097364
61997.89,0.8660254037912414,-0.4999999999882173,0.8683099869146432,-0.49602194167626507
62880.385,0.7071067811896103,-0.7071067811834848,0.867954224099225,-0.4966442034981506
61720.73,0.5000000000083219,-0.866025403779634,0.8675980153489277,-0.49726621015568906
60932.28,0.2588190451028446,-0.9659258262889815,0.8672413608467632,-0.49788796132930785
59350.3525,5.613094606673892e-12,-1.0,0.8668842607759724,-0.49850945669956553
58379.23,-0.25881904509200093,-0.9659258262918871,0.866526715320025,-0.4991306959471521
56687.11,-0.49999999999859973,-0.8660254037852471,0.8661687246626196,-0.4997516787528892
56931.7125,-0.7071067811816721,-0.7071067811914229,0.8658102889876839,-0.50037240479773
57656.5375,-0.8660254037783524,-0.5000000000105418,0.8654514084793734,-0.50099287376276
57556.1825,-0.9659258262883181,-0.25881904510532056,0.8650920833220729,-0.5016130853291965
56056.8925,-1.0,-8.17643875826841e-12,0.8647323137003953,-0.5022330391783889
54306.34,-0.9659258262925505,0.2588190450895249,0.864372099799182,-0.5028527349918194
50761.955,-0.8660254037865288,0.4999999999963798,0.8640114418035025,-0.5034721724511024
46635.635,-0.7071067811932354,0.7071067811798596,0.8636503398986262,-0.5040913512380345
44101.86,-0.5000000000001594,0.8660254037843467,0.8632887942701358,-0.5047102710343976
42467.62,-0.2588190451077966,0.9659258262876547,0.8629268051037569,-0.505328931522254
41767.4375,-1.0739782909862929e-11,1.0,0.8625643725854708,-0.5059473323837503
42443.2275,0.258819045101105,0.9659258262894477,0.8622014969014872,-0.5065654733011664
43878.13,0.4999999999941599,0.8660254037878105,0.8618381782382433,-0.5071833539569157
47323.8925,0.707106781178047,0.707106781195048,0.8614744167824037,-0.5078009740335454
53322.43,0.8660254037830649,0.5000000000023793,0.8611102127208607,-0.5084183332137364
57638.33,0.9659258262869912,0.2588190451102726,0.8607455662407341,-0.509035431180304
60647.135,1.0,1.3303127061457449e-11,0.8603804775293707,-0.5096522676161973
60348.4825,0.965925826290111,-0.25881904509862896,0.8600149467743448,-0.5102688422045001
59935.7425,0.8660254037890921,-0.49999999999193995,0.8596489741634574,-0.5108851546284304
60213.8625,0.7071067811865708,-0.7071067811865243,0.8592825598847371,-0.5115012045713413
59957.795,0.5000000000045992,-0.8660254037817833,0.858915704126439,-0.5121169917167203
57405.1825,0.25881904511274856,-0.9659258262863277,0.8585484070770161,-0.5127325157482392
57102.035,1.3145559846851154e-12,-1.0,0.8581806689252351,-0.5133477763495581
56263.5375,-0.258819045096153,-0.9659258262907745,0.8578124898600027,-0.5139627732046191
55524.0125,-0.49999999998972006,-0.8660254037903737,0.8574438700704805,-0.5145775059974513
55349.4475,-0.7071067811847117,-0.7071067811883833,0.8570748097460569,-0.5151919744122189
56092.905,-0.8660254037805016,-0.5000000000068192,0.8567053090763467,-0.5158061781332222
56532.7825,-0.9659258262856643,-0.2588190451152246,0.8563353682511908,-0.5164201168448974
55818.885,-1.0,-3.877900136279634e-12,0.8559649874606562,-0.5170337902318172
54718.675,-0.965925826291438,0.258819045093677,0.8555941668950361,-0.5176471979786901
51061.76,-0.8660254037843795,0.5000000000001025,0.8552229067448495,-0.5182603397703615
46717.4925,-0.7071067811901959,0.7071067811828992,0.8548512072008413,-0.5188732152918131
43560.1375,-0.5000000000090391,0.8660254037792199,0.8544790684539822,-0.5194858242281638
42170.83,-0.2588190451036445,0.9659258262887672,0.8541064906954686,-0.5200981662646691
41473.9425,-6.441244287874153e-12,1.0,0.8537334741167222,-0.5207102410867218
41664.1825,0.25881904509120096,0.9659258262921014,0.8533600189093608,-0.5213220483799006
43028.8375,0.4999999999978825,0.8660254037856612,0.8529861252653163,-0.5219335878297757
46300.605,0.7071067811810866,0.7071067811920084,0.8526117933766569,-0.522544859122201
52621.185,0.8660254037779382,0.500000000011259,0.8522370234357058,-0.5231558619431194
57104.42,0.9659258262881038,0.2588190451061205,0.8518618156350113,-0.5237665959786115
60079.5175,1.0,9.004588439468671e-12,0.8514861701673463,-0.5243770609148963
59983.1525,0.9659258262889986,-0.25881904510278103,0.8511100872257089,-0.5249872564383312
59986.2925,0.8660254037869428,-0.4999999999956626,0.8507335670033218,-0.5255971822354116
60447.9075,0.707106781193821,-0.7071067811792741,0.8503566096936326,-0.5262068379927717
59716.5775,0.5000000000008766,-0.8660254037839326,0.849979215490313,-0.5268162233971845
58918.675,0.2588190451085965,-0.9659258262874403,0.8496013845872595,-0.5274253381355617
57112.3875,1.156793259106319e-11,-1.0,0.849223117178593,-0.5280341818949543
56569.3275,-0.25881904510030507,-0.965925826289662,0.8488444134586586,-0.5286427543625524
55568.5325,-0.4999999999934427,-0.8660254037882246,0.8484652736220255,-0.5292510552256854
55738.705,-0.7071067811774615,-0.7071067811956335,0.8480856978634568,-0.5298590841718706
56960.78,-0.8660254037826509,-0.5000000000030965,0.8477056863780301,-0.5304668408886203
57854.3475,-0.9659258262867768,-0.2588190451110725,0.8473252393609565,-0.5310743250637313
56845.5175,-1.0,4.2063848570914256e-13,0.8469443570077009,-0.5316815363850923
56193.46,-0.9659258262903254,0.25881904509782905,0.8465630395139516,-0.532288474540732
52619.94,-0.8660254037895062,0.49999999999122274,0.8461812870756211,-0.5328951392188197
48614.28,-0.7071067811871564,0.7071067811859387,0.8457990998888448,-0.5335015301076651
45045.6125,-0.5000000000053164,0.8660254037813692,0.8454164781499818,-0.5341076468957183
43701.205,-0.25881904511354853,0.9659258262861135,0.8450334220556143,-0.5347134892715706
42918.67,-2.142705665885376e-12,1.0,0.8446499318025475,-0.5353190569239542
